,influencer,title,author,subtitle,id_code,identifier_type,ISBN
5363,Liz Lambert,Emotional Equations,Chip Conley,Simple Steps for Creating Happiness + Success in Business + Life,1451607261,ISBN,1451607261
5364,Liv Boeree,How to Actually Change Your Mind,Eliezer Yudkowsky,,1939311276,ISBN,1939311276
5365,Liv Boeree,The Three-Body Problem,Cixin Liu,,0765382032,ISBN,0765382032
5366,Liv Boeree,Map and Territory,Eliezer Yudkowsky,,1939311233,ISBN,1939311233
5367,Liv Boeree,The Big Picture,Sean Carroll,"On the Origins of Life, Meaning, and the Universe Itself",B014EOUMZA,ASIN,
5368,Liv Boeree,The Biggest Bluff,Maria Konnikova,"How I Learned to Pay Attention, Master Myself, and Win",B082ZQYGSL,ASIN,
5369,Liv Boeree,The Passion Trap,Dean C. Delis,How to Right an Unbalanced Relationship,1587361086,ISBN,1587361086
5370,Liv Boeree,Doing Good Better,William MacAskill,How Effective Altruism Can Help You Make a Difference,B00OYXWL4W,ASIN,
5371,Liv Boeree,The Stand,Stephen King,,0307947300,ISBN,0307947300
5372,Larry King,A Christmas Carol,Charles Dickens,,B071ZKZBWR,ASIN,
5373,Larry King,Nevertheless,Alec Baldwin,A Memoir,B01I9BDV1Q,ASIN,
5374,Larry King,Lou Gehrig,Frank Graham,A Quiet Hero,B0007E6TRC,ASIN,
5375,Larry King,War And Peace,Leo Tolstoy,,B0033805UG,ASIN,
5376,Larry King,Shattered,Jonathan Allen,Inside Hillary Clinton's Doomed Campaign,0553447084,ISBN,0553447084
5377,Larry King,Crime and Punishment,Fyodor Dostoyevsky,,0486415872,ISBN,0486415872
5378,Larry King,Richard Nixon,John A. Farrell,The Life,B01KUDJ5PW,ASIN,
5379,Larry King,Al Franken,Al Franken,Giant of the Senate,B01LL8BRRE,ASIN,
5380,Larry King,The Catcher in the Rye,J.D. Salinger,,0316769177,ISBN,0316769177
5381,Kevin Systrom,How to Read a Book,Mortimer J. Adler,The Classic Guide to Intelligent Reading,1476790159,ISBN,1476790159
5382,Kevin Systrom,The Goal,Eliyahu M. Goldratt,A Process of Ongoing Improvement,0884271951,ISBN,0884271951
5383,Kevin Systrom,Principles,Ray Dalio,Life and Work,1501124021,ISBN,1501124021
5384,Kevin Systrom,The Mathematics of Politics,E. Arthur Robinson,,1498798861,ISBN,1498798861
5385,Kevin Systrom,The Lessons of History,Will & Ariel Durant,,143914995X,ISBN,143914995X
5386,Kevin Systrom,The Lean Startup,Eric Ries,How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,0307887898,ISBN,0307887898
5387,Karlie Kloss,The Four Agreements,Don Miguel Ruiz,A Practical Guide to Personal Freedom,1878424319,ISBN,1878424319
5388,Karlie Kloss,The Woman I Wanted to Be,Diane von Furstenberg,,1451651554,ISBN,1451651554
5389,Karlie Kloss,A Curious Mind,Brian Grazer,The Secret to a Bigger Life,1476730776,ISBN,1476730776
5390,Karlie Kloss,The Ride of a Lifetime,Robert Iger,Lessons Learned from 15 Years as CEO of the Walt Disney Company,0399592091,ISBN,0399592091
5391,Karlie Kloss,My Life on the Road,Gloria Steinem,,0345408160,ISBN,0345408160
5392,Jon Favreau,The 4-Hour Body,Tim Ferriss,"An Uncommon Guide to Rapid Fat-Loss, Incredible Sex, and Becoming Superhuman",0091939526,ISBN,0091939526
5393,Jon Favreau,The Writers Journey,Christopher Vogler,Mythic Structure for Writers,193290736X,ISBN,193290736X
5394,Jon Favreau,Kitchen Confidential,Anthony Bourdain,Adventures in the Culinary Underbelly,0060899220,ISBN,0060899220
5395,Jon Favreau,It Would Be So Nice If You Weren't Here,Charles Grodin,My Journey Through Show Business,0679731342,ISBN,0679731342
5396,Jon Favreau,The Hobbit,J.R.R. Tolkien,,0618260307,ISBN,0618260307
5397,Joel McHale,Deep Survival,Laurence Gonzales,"Who Lives, Who Dies, and Why",0393353710,ISBN,0393353710
5398,Joel McHale,The Road,Cormac McCarthy,,0307387895,ISBN,0307387895
5399,Joel McHale,The Blade Itself,Joe Abercrombie,The First Law Trilogy,0316387312,ISBN,0316387312
5400,Joel McHale,How to Fly a Horse,Kevin Ashton,"The Secret History of Creation, Invention, and Discovery",0804170061,ISBN,0804170061
5401,Joel McHale,The Book of Strange New Things,Michel Faber,A Novel,0553418866,ISBN,0553418866
5402,Joe Gebbia,Natural Capitalism,Paul Hawken,Creating the Next Industrial Revolution,0316353000,ISBN,0316353000
5403,Joe Gebbia,Cradle to Cradle,Michael Braungart,Remaking the Way We Make Things,0865475873,ISBN,0865475873
5404,Joe Gebbia,Purple Cow,Seth Godin,Transform Your Business by Being Remarkable,1591843170,ISBN,1591843170
5405,Joe Gebbia,Teenage Mutant Ninja Turtles,Kevin Eastman,"The Ultimate Collection, Vol. 1",1631409905,ISBN,1631409905
5406,Joe Gebbia,All Marketers are Liars,Seth Godin,The Underground Classic That Explains How Marketing Really Works--and Why Authenticity Is the Best Marketing of All,1591845335,ISBN,1591845335
5407,Jim Kwik,The Brain's Way of Healing,Norman Doidge,Remarkable Discoveries and Recoveries from the Frontiers of Neuroplasticity,014312837X,ISBN,014312837X
5408,Jim Kwik,The Code of the Extraordinary Mind,Vishen Lakhiani,10 Unconventional Laws to Redefine Your Life and Succeed on Your Own Terms,0593135822,ISBN,0593135822
5409,Jim Kwik,The Rise of Superman,Steven Kotler,Decoding the Science of Ultimate Human Performance,1784291226,ISBN,1784291226
5410,Jim Kwik,Set Your Voice Free,Roger Love,How to Get the Singing or Speaking Voice You Want,031631126X,ISBN,031631126X
5411,Jesse Williams,"Guns, Germs, and Steel",Jared Diamond,The Fates of Human Societies,0393354326,ISBN,0393354326
5412,Jesse Williams,A Confederacy of Dunces,John Kennedy Toole,,0802130208,ISBN,0802130208
5413,Jesse Williams,Song of Solomon,Toni Morrison,,140003342X,ISBN,140003342X
5414,Jesse Williams,The Souls of Black Folk,W. E. B. Du Bois,,0486280411,ISBN,0486280411
5415,Jesse Williams,The Fountainhead,Ayn Rand,,0141188626,ISBN,0141188626
5416,Jerrod Carmichael,The Sellout,Paul Beatty,A Novel,1250083257,ISBN,1250083257
5417,Jerrod Carmichael,A Confederacy of Dunces,John Kennedy Toole,,0802130208,ISBN,0802130208
5418,Jerrod Carmichael,Discover the Power Within You,Eric Butterworth,A Guide to the Unexplored Depths Within,0061723797,ISBN,0061723797
5419,Jerrod Carmichael,Bogart,Ann Sperber,,0062107364,ISBN,0062107364
5420,Jerrod Carmichael,The Autobiography of Malcolm X,Malcolm X,As Told to Alex Haley,0345350685,ISBN,0345350685
5421,Jennifer Lawrence,We Need to Talk About Kevin,Lionel Shriver,,B004ZY0VHY,ASIN,
5422,Jennifer Lawrence,The Catcher in the Rye,J.D. Salinger,,0316769177,ISBN,0316769177
5423,Jennifer Lawrence,Anna Karenina,Leo Tolstoy,,0143035002,ISBN,0143035002
5424,Jennifer Lawrence,"Raise High the Roof Beam, Carpenters and Seymour",J. D. Salinger,An Introduction,0316769517,ISBN,0316769517
5425,Jennifer Lawrence,The Rum Diary,Hunter S. Thompson,A Novel,0684856476,ISBN,0684856476
5426,Jennifer Lawrence,The Other Boleyn Girl,Philippa Gregory,,0743227441,ISBN,0743227441
5427,Jason Fried,A Guide to the Good Life,William B. Irvine,The Ancient Art of Stoic Joy,0195374614,ISBN,0195374614
5428,Jason Fried,Seeking Wisdom,Peter Bevelin,From Darwin to Munger,1578644283,ISBN,1578644283
5429,Jason Fried,Revising Prose,Richard A. Lanham,,0321441699,ISBN,0321441699
5430,Jason Fried,Ask Your Developer,Jeff Lawson,How to Harness the Power of Software Developers and Win in the 21st Century,0063018292,ISBN,0063018292
5431,Jason Fried,"Thinking, Fast and Slow",Daniel Kahneman,,0374533555,ISBN,0374533555
5432,Jane McGonigal,The Grasshopper,Bernard Suits,"Games, Life and Utopia",1554812151,ISBN,1554812151
5433,Jane McGonigal,Finite and Infinite Games,James Carse,,1476731713,ISBN,1476731713
5434,Jane McGonigal,The Willpower Instinct,Kelly McGonigal Ph.D.,"How Self-Control Works, Why It Matters, and What You Can Do to Get More of It",1583335080,ISBN,1583335080
5435,Jane McGonigal,Suffering Is Optional,Cheri Huber,Three Keys to Freedom and Joy,0963625586,ISBN,0963625586
5436,Jane McGonigal,"Where'd You Go, Bernadette",Maria Semple,A Novel,0316204277,ISBN,0316204277
5437,Asha Rangappa,The Language of Emotions,Karla McLaren,What Your Feelings Are Trying to Tell You,1591797691,ISBN,1591797691
5438,Asha Rangappa,Too Much and Never Enough,Mary L. Trump Ph.D.,How My Family Created the World's Most Dangerous Man,1982141468,ISBN,1982141468
5439,Asha Rangappa,The Folly and the Glory,Tim Weiner,"America, Russia, and Political Warfare 1945â2020",1627790853,ISBN,1627790853
5440,Asha Rangappa,Let them Eat Tweets,Jacob S. Hacker,How the Right Rules in an Age of Extreme Inequality,1631496840,ISBN,1631496840
5441,Asha Rangappa,Rigged,David Shimer,"America, Russia, and One Hundred Years of Covert Electoral Interference",0525659005,ISBN,0525659005
5442,Gary Vaynerchuk,Principles,Ray Dalio,Life and Work,1501124021,ISBN,1501124021
5443,Gary Vaynerchuk,The Nine,Jeffrey Toobin,Inside the Secret World of the Supreme Court,B0013TPXN6,ASIN,
5444,Gary Vaynerchuk,Who Is Michael Ovitz?,Michael Ovitz,,B07B2HS77M,ASIN,
5445,Gary Vaynerchuk,The Search,John Battelle,How Google and Its Rivals Rewrote the Rules of Business and Transformed Our Culture,1591840880,ISBN,1591840880
5446,Gary Vaynerchuk,Steve Jobs,Walter Isaacson,,1501127624,ISBN,1501127624
5447,Frank Blake,Built from Scratch,Bernie Marcus,How a Couple of Regular Guys Grew The Home Depot from Nothing to $30 Billion,0812930584,ISBN,0812930584
5448,Frank Blake,Good to Great,Jim Collins,Why Some Companies Make the Leap...And Others Don't,0066620996,ISBN,0066620996
5449,Frank Blake,300 Arguments,Sarah Manguso,Essays,1555977642,ISBN,1555977642
5450,Frank Blake,In Search of Lost Time,Marcel Proust,The Complete Masterpiece,0812969642,ISBN,0812969642
5451,Frank Blake,Cultural Amnesia,Clive James,Necessary Memories from History and the Arts,039333354X,ISBN,039333354X
5452,Yuval Noah Harari,How to Change Your Mind,Michael Pollan,"What the New Science of Psychedelics Teaches Us About Consciousness, Dying, Addiction, Depression, and Transcendence",B076GPJXWZ,ASIN,
5453,Yuval Noah Harari,Enlightenment Now,Steven Pinker,"The Case for Reason, Science, Humanism, and Progress",0525427570,ISBN,0525427570
5454,Yuval Noah Harari,Brave New World,Aldous Huxley,,0060850523,ISBN,0060850523
5455,Yuval Noah Harari,AI Superpowers,Kai-Fu Lee,"China, Silicon Valley, and the New World Order",B0795DNWCF,ASIN,
5456,Evan Goldberg,Watchmen,Alan Moore,,1401245250,ISBN,1401245250
5457,Evan Goldberg,Preacher,Garth Ennis,Book One,1401240453,ISBN,1401240453
5458,Evan Goldberg,The Hitchhiker's Guide to the Galaxy,Douglas Adams,,0345418913,ISBN,0345418913
5459,Evan Goldberg,V for Vendetta,Alan Moore,,140120841X,ISBN,140120841X
5460,Vlad Tenev,Small Fry,Lisa Brennan-Jobs,,0802128238,ISBN,0802128238
5461,Vlad Tenev,The Republic,Plato,,1534626913,ISBN,1534626913
5462,Vlad Tenev,The Art Of War,Sun Tzu,,1599869772,ISBN,1599869772
5463,Vlad Tenev,Shoe Dog,Phil Knight,A Memoir by the Creator of Nike,B0176M1A44,ASIN,
5464,Vlad Tenev,Antifragile,Nassim Nicholas Taleb,Things That Gain from Disorder,0812979680,ISBN,0812979680
5465,Vlad Tenev,Animal Farm,George Orwell,,0451526341,ISBN,0451526341
5466,Travis Kalanick,The Fountainhead,Ayn Rand,,0141188626,ISBN,0141188626
5467,Travis Kalanick,Alexander Hamilton,Ron Chernow,,0143034758,ISBN,0143034758
5468,Travis Kalanick,Atlas Shrugged,Ayn Rand,,0452011876,ISBN,0452011876
5469,Travis Kalanick,Ender's Game,Orson Scott Card,,0312853238,ISBN,0312853238
5470,Travis Kalanick,The Art Of War,Sun Tzu,,1599869772,ISBN,1599869772
5471,Edward Norton,"Wind, Sand and Stars",Antoine de Saint-Exupéry,,1388227479,ISBN,1388227479
5472,Edward Norton,The Black Swan,Nassim Nicholas Taleb,The Impact of the Highly Improbable,081297381X,ISBN,081297381X
5473,Edward Norton,Buddhism without Beliefs,Stephen Batchelor,A Contemporary Guide to Awakening,1573226564,ISBN,1573226564
5474,Ed Zschau,The Wright Brothers,David McCullough,,1476728747,ISBN,1476728747
5475,Ed Zschau,Building on Bedrock,Derek Lidow,"What Sam Walton, Walt Disney, and Other Great Self-Made Entrepreneurs Can Teach Us About Building Valuable Companies",163576176X,ISBN,163576176X
5476,Ed Zschau,Steve Jobs,Walter Isaacson,,1501127624,ISBN,1501127624
5477,Ed Zschau,Einstein,Walter Isaacson,His Life and Universe,0743264746,ISBN,0743264746
5478,Ed Zschau,Benjamin Franklin,Walter Isaacson,An American Life,074325807X,ISBN,074325807X
5479,Ed Cooke,Maxims and Reflections,Johann Wolfgang von Goethe,,B015X54SL8,ASIN,
5480,Ed Cooke,The Joyous Cosmology,Alan W. Watts,Adventures in the Chemistry of Consciousness,1608682048,ISBN,1608682048
5481,Ed Cooke,In Praise of Idleness,Bertrand Russell,,B00187WW50,ASIN,
5482,Ed Cooke,Touching the Rock,John Hull,,0281077479,ISBN,0281077479
5483,Ed Cooke,The Sorrows of Young Werther,Johann Wolfgang von Goethe,,1535132620,ISBN,1535132620
5484,Ed Cooke,The Age of Wonder,Richard Holmes,How the Romantic Generation Discovered the Beauty and Terror of Science,1400031877,ISBN,1400031877
5485,Tony Hsieh,Rework,David DHH Heinemeier Hansson,,0307463745,ISBN,0307463745
5486,Tony Hsieh,Getting Things Done,David Allen,The Art of Stress-Free Productivity,0143126563,ISBN,0143126563
5487,Tony Hsieh,Where Good Ideas Come From,Steven Johnson,The Natural History of Innovation,1594485380,ISBN,1594485380
5488,Tony Hsieh,Give and Take,Adam Grant,Why Helping Others Drives Our Success,0143124986,ISBN,0143124986
5489,Tony Hsieh,Originals,Adam Grant,How Non-Conformists Move the World,014312885X,ISBN,014312885X
5490,Tony Hsieh,Start with Why,Simon Sinek,How Great Leaders Inspire Everyone to Take Action,1591846447,ISBN,1591846447
5491,Terry Crews,Man 2.0: Engineering the Alpha,John Romaniello,A Real World Guide to an Unreal Life. Build More Muscle. Burn More Fat. Have More Sex.,006222087X,ISBN,006222087X
5492,Terry Crews,You Are Not So Smart,David McRaney,"Why You Have Too Many Friends on Facebook, Why Your Memory Is Mostly Fiction, an d 46 Other Ways You're Deluding Yourself",1592407366,ISBN,1592407366
5493,Terry Crews,How to Stop Worrying and Start Living,Dale Carnegie,,0671035975,ISBN,0671035975
5494,Terry Crews,The Master Key System In Twenty-Four Parts With Questionnaire And Glossary,Charles F. Haanel,Unabridged Original Edition,1478275820,ISBN,1478275820
5495,Terry Crews,Man's Search for Meaning,Viktor E. Frankl,,0807014273,ISBN,0807014273
5496,Tara Brach,The Essential Rumi,Jalal Al-Din Rumi,,0062509594,ISBN,0062509594
5497,Tara Brach,When Things Fall Apart,Pema Chodron,Heart Advice for Difficult Times,1611803438,ISBN,1611803438
5498,Tara Brach,A Path with Heart,Jack Kornfield,A Guide Through the Perils and Promises of Spiritual Life,0553372114,ISBN,0553372114
5499,Tara Brach,The Shallows,Nicholas Carr,What the Internet Is Doing to Our Brains,0393339750,ISBN,0393339750
5500,Tara Brach,See No Stranger,Valarie Kaur,A Memoir and Manifesto of Revolutionary Love,0525509097,ISBN,0525509097
5501,Susan Cain,Give and Take,Adam Grant,Why Helping Others Drives Our Success,0143124986,ISBN,0143124986
5502,Susan Cain,Waking Up,Sam Harris,A Guide to Spirituality Without Religion,1451636024,ISBN,1451636024
5503,Susan Cain,Bird by Bird,Anne Lamott,Some Instructions on Writing and Life,0385480016,ISBN,0385480016
5504,Susan Cain,Together,Vivek H Murthy M.D.,The Healing Power of Human Connection in a Sometimes Lonely World,0062913298,ISBN,0062913298
5505,Susan Cain,Real Change,Sharon Salzberg,Mindfulness to Heal Ourselves and the World,1250310571,ISBN,1250310571
5506,Dita Von Teese,It's Called a Breakup Because It's Broken,Greg Behrendt,The Smart Girl's Break-Up Buddy,0767921968,ISBN,0767921968
5507,Dita Von Teese,"Mae West on Sex, Health, and ESP",Mae West,,0491016131,ISBN,0491016131
5508,Dita Von Teese,She Always Knew How,Charlotte Chandler,Mae West: A Personal Biography,142348410X,ISBN,142348410X
5509,Dita Von Teese,Advanced Style,Ari Seth Cohen,Older & Wiser,1576877973,ISBN,1576877973
5510,Dita Von Teese,Three Plays: Sex / The Drag / The Pleasure Man,Mae West,,0415909333,ISBN,0415909333
5511,Seth Rogen,The Conquest of Happiness,Bertrand Russell,,1396149953,ISBN,1396149953
5512,Seth Rogen,Watchmen,Alan Moore,,1401245250,ISBN,1401245250
5513,Seth Rogen,The Hitchhiker's Guide to the Galaxy,Douglas Adams,,0345418913,ISBN,0345418913
5514,Seth Rogen,Preacher,Garth Ennis,Book One,1401240453,ISBN,1401240453
5515,Seth Rogen,The Art of Dramatic Writing,Lajos Egri,,0671213326,ISBN,0671213326
5516,Dave Camarillo,The 80/20 Principle and 92 Other Powerful Laws of Nature,Richard Koch,The Science of Success,1857886119,ISBN,1857886119
5517,Dave Camarillo,The Magic of Thinking Big,David J. Schwartz,,1897384424,ISBN,1897384424
5518,Dave Camarillo,The E-Myth Revisited,Michael E. Gerber,Why Most Small Businesses Don't Work and What to Do About It,0887307280,ISBN,0887307280
5519,Dave Camarillo,On War,Carl von Clausewitz,,1619491494,ISBN,1619491494
5520,Dave Camarillo,The Art Of War,Sun Tzu,,1599869772,ISBN,1599869772
5521,Craig Newmark,This is How You Lose the Time War,Amal El-Mohtar,,1534431004,ISBN,1534431004
5522,Craig Newmark,The City We Became,N. K. Jemisin,A Novel,B07MFKQDJM,ASIN,
5523,Craig Newmark,Book of Longing,Leonard Cohen,,006112561X,ISBN,006112561X
5524,Craig Newmark,The Mirror & the Light,Hilary Mantel,,B07RXMRGSJ,ASIN,
5525,Craig Newmark,Ghosting the News,Margaret Sullivan,Local Journalism and the Crisis of American Democracy,1733623787,ISBN,1733623787
5526,Cory Booker,Begin Again,Eddie S. Glaude Jr.,James Baldwin's America and Its Urgent Lessons for Our Own,0525575324,ISBN,0525575324
5527,Cory Booker,Parting the Waters,Taylor Branch,America in the King Years 1954-63,0671687425,ISBN,0671687425
5528,Cory Booker,Living with a SEAL,Jesse Itzler,31 Days Training with the Toughest Man on the Planet,1455534684,ISBN,1455534684
5529,Cory Booker,Gandhi,Mahatma Gandhi,An Autobiography - The Story of My Experiments With Truth,0807059099,ISBN,0807059099
5530,Cory Booker,Just Mercy,Bryan Stevenson,A Story of Justice and Redemption,081298496X,ISBN,081298496X
5531,Cory Booker,The Autobiography of Benjamin Franklin,Benjamin Franklin,,1492720941,ISBN,1492720941
5532,Chris Young,Seveneves,Neal Stephenson,A Novel,0062334514,ISBN,0062334514
5533,Chris Young,Essential Cuisine,Michel Bras,,2841569357,ISBN,2841569357
5534,Chris Young,The Second Law,P. W. Atkins,,0716760061,ISBN,0716760061
5535,Chris Young,The Last Lion Box Set,William Manchester,"Winston Spencer Churchill, 1874 - 1965",B00D821OC0,ASIN,
5536,Chris Young,On Food and Cooking,Harold McGee,The Science and Lore of the Kitchen,0739460374,ISBN,0739460374
5537,Chris Sacca,I Seem To Be a Verb,R. Buckminster Fuller,,B000GS5AS8,ASIN,
5538,Chris Sacca,How to Get Filthy Rich in Rising Asia,Mohsin Hamid,A Novel,1594632332,ISBN,1594632332
5539,Chris Sacca,Not Fade Away,Laurence Shames,A Short Life Well Lived,006073731X,ISBN,006073731X
5540,Chris Sacca,The Essential Scratch & Sniff Guide to Becoming a Whiskey Know-It-All,Richard Betts,Know Your Booze Before You Choose,0544520602,ISBN,0544520602
5541,Chris Sacca,The Essential Scratch and Sniff Guide to Becoming a Wine Expert,Richard Betts,Take a Whiff of That,0544005031,ISBN,0544005031
5542,Chris Sacca,The New One,Mike Birbiglia,Painfully True Stories from a Reluctant Dad,1538701510,ISBN,1538701510
